country,vegetable,price,available_stock,daily_demand,freshness_age,shelf_life_days,remaining_life,supply_demand_gap,harvest_month,harvest_dayofweek,harvest_quarter,wastage_risk_enc,stock_demand_ratio,life_used_ratio,days_to_expire,predicted_14day_demand,stock_after_14days,shortage_in_14days,potential_wastage_units,expires_before_14days,freshness_pct_remaining,price_demand_ratio,overstock_flag
1,2,187.75,188,407,8,26,18,-219,7,0,3,1,0.46078431372549017,0.2962962962962963,18,5698,-5510,1,0,0,66.66666666666666,0.46017156862745096,0
0,8,61.71,479,127,6,13,7,352,1,0,1,1,3.7421875,0.42857142857142855,7,1778,-1299,1,0,1,50.0,0.482109375,0
0,6,152.11,455,253,10,27,17,202,7,2,3,1,1.7913385826771653,0.35714285714285715,17,3542,-3087,1,0,0,60.71428571428571,0.5988582677165355,0
0,0,66.66,195,487,11,24,13,-292,3,3,1,1,0.39959016393442626,0.44,13,6818,-6623,1,0,1,52.0,0.1365983606557377,0
0,0,54.77,395,77,1,10,9,318,2,1,1,1,5.064102564102564,0.09090909090909091,9,1078,-683,1,0,1,81.81818181818183,0.7021794871794872,1
0,5,158.65,599,373,1,10,9,226,1,6,1,1,1.6016042780748663,0.09090909090909091,9,5222,-4623,1,0,1,81.81818181818183,0.42419786096256684,0
0,3,184.14,584,322,3,21,18,262,7,2,3,1,1.8080495356037152,0.13636363636363635,18,4508,-3924,1,0,0,81.81818181818183,0.570092879256966,0
1,9,154.7,412,317,10,18,8,95,9,4,3,1,1.2955974842767295,0.5263157894736842,8,4438,-4026,1,0,1,42.10526315789473,0.4864779874213836,0
0,0,102.83,68,422,4,12,8,-354,7,4,3,1,0.1607565011820331,0.3076923076923077,8,5908,-5840,1,0,1,61.53846153846154,0.24309692671394798,0
1,8,151.97,329,384,2,12,10,-55,11,6,4,1,0.8545454545454545,0.15384615384615385,10,5376,-5047,1,0,1,76.92307692307693,0.3947272727272727,0
1,1,176.0,246,191,9,14,5,55,2,2,1,2,1.28125,0.6,5,2674,-2428,1,0,1,33.33333333333333,0.9166666666666666,0
0,9,80.94,419,461,2,27,25,-42,3,6,1,1,0.9069264069264069,0.07142857142857142,25,6454,-6035,1,0,0,89.28571428571429,0.17519480519480518,0
1,9,40.86,154,71,28,29,1,83,12,6,4,0,2.138888888888889,0.9333333333333333,1,994,-840,1,0,1,3.3333333333333335,0.5675,0
1,7,109.37,354,184,0,12,12,170,6,2,2,1,1.9135135135135135,0.0,12,2576,-2222,1,0,1,92.3076923076923,0.5911891891891892,0
0,0,119.74,276,425,4,5,1,-149,1,2,1,2,0.647887323943662,0.6666666666666666,1,5950,-5674,1,0,1,16.666666666666664,0.28107981220657274,0
0,8,77.66,340,465,17,19,2,-125,6,0,2,2,0.7296137339055794,0.85,2,6510,-6170,1,0,1,10.0,0.16665236051502144,0
0,8,65.1,126,41,21,29,8,85,2,4,1,1,3.0,0.7,8,574,-448,1,0,1,26.666666666666668,1.5499999999999998,0
0,6,191.99,270,478,2,10,8,-208,1,2,1,1,0.5636743215031316,0.18181818181818182,8,6692,-6422,1,0,1,72.72727272727273,0.4008141962421712,0
1,2,132.06,573,254,8,13,5,319,12,3,4,2,2.2470588235294118,0.5714285714285714,5,3556,-2983,1,0,1,35.714285714285715,0.5178823529411765,0
0,1,29.64,253,426,15,22,7,-173,8,3,3,1,0.5925058548009368,0.6521739130434783,7,5964,-5711,1,0,1,30.434782608695656,0.06941451990632319,0
0,0,85.94,498,187,10,19,9,311,2,6,1,1,2.648936170212766,0.5,9,2618,-2120,1,0,1,45.0,0.45712765957446805,0
1,1,146.08,486,92,4,6,2,394,12,3,4,0,5.225806451612903,0.5714285714285714,2,1288,-802,1,0,1,28.57142857142857,1.570752688172043,1
1,6,193.11,56,44,11,27,16,12,11,2,4,1,1.2444444444444445,0.39285714285714285,16,616,-560,1,0,0,57.14285714285714,4.291333333333333,0
1,8,23.69,576,373,12,28,16,203,11,4,4,1,1.5401069518716577,0.41379310344827586,16,5222,-4646,1,0,0,55.172413793103445,0.06334224598930481,0
0,3,198.68,389,65,19,22,3,324,9,6,3,2,5.893939393939394,0.8260869565217391,3,910,-521,1,0,1,13.043478260869565,3.0103030303030303,1
1,3,44.42,335,445,10,12,2,-110,11,6,4,2,0.7511210762331838,0.7692307692307693,2,6230,-5895,1,0,1,15.384615384615385,0.09959641255605381,0
0,9,56.39,77,495,8,19,11,-418,4,5,2,1,0.15524193548387097,0.4,11,6930,-6853,1,0,1,55.00000000000001,0.11368951612903226,0
0,5,120.4,253,407,4,8,4,-154,5,1,2,2,0.6200980392156863,0.4444444444444444,4,5698,-5445,1,0,1,44.44444444444444,0.2950980392156863,0
0,0,152.64,274,176,9,10,1,98,5,0,2,0,1.5480225988700564,0.8181818181818182,1,2464,-2190,1,0,1,9.090909090909092,0.8623728813559322,0
1,8,93.96,504,463,11,19,8,41,5,4,2,1,1.0862068965517242,0.55,8,6482,-5978,1,0,1,40.0,0.20249999999999999,0
1,8,31.83,243,103,4,18,14,140,4,3,2,1,2.3365384615384617,0.21052631578947367,14,1442,-1199,1,0,0,73.68421052631578,0.3060576923076923,0
0,1,186.59,443,492,4,25,21,-49,1,6,1,1,0.8985801217038539,0.15384615384615385,21,6888,-6445,1,0,0,80.76923076923077,0.3784787018255578,0
1,2,86.52,148,141,8,28,20,7,11,0,4,1,1.0422535211267605,0.27586206896551724,20,1974,-1826,1,0,0,68.96551724137932,0.6092957746478873,0
1,3,143.86,338,293,25,28,3,45,12,4,4,2,1.1496598639455782,0.8620689655172413,3,4102,-3764,1,0,1,10.344827586206897,0.4893197278911565,0
1,3,193.38,336,149,18,23,5,187,4,0,2,2,2.24,0.75,5,2086,-1750,1,0,1,20.833333333333336,1.2892,0
1,0,187.84,84,382,8,14,6,-298,2,6,1,1,0.2193211488250653,0.5333333333333333,6,5348,-5264,1,0,1,40.0,0.49044386422976505,0
1,0,140.31,581,288,4,21,17,293,11,6,4,1,2.01038062283737,0.18181818181818182,17,4032,-3451,1,0,0,77.27272727272727,0.48550173010380626,0
1,0,39.86,438,342,9,12,3,96,1,5,1,2,1.2769679300291545,0.6923076923076923,3,4788,-4350,1,0,1,23.076923076923077,0.11620991253644315,0
1,6,193.77,569,68,12,21,9,501,3,2,1,1,8.246376811594203,0.5454545454545454,9,952,-383,1,0,1,40.909090909090914,2.8082608695652174,1
1,4,118.81,411,216,8,24,16,195,2,2,1,1,1.8940092165898617,0.32,16,3024,-2613,1,0,0,64.0,0.5475115207373272,0
1,1,164.43,296,129,4,24,20,167,6,0,2,1,2.276923076923077,0.16,20,1806,-1510,1,0,0,80.0,1.264846153846154,0
1,2,79.34,380,42,19,23,4,338,5,5,2,2,8.837209302325581,0.7916666666666666,4,588,-208,1,0,1,16.666666666666664,1.8451162790697675,1
0,8,23.92,478,260,3,11,8,218,1,5,1,1,1.8314176245210727,0.25,8,3640,-3162,1,0,1,66.66666666666666,0.09164750957854406,0
1,7,74.85,337,65,6,21,15,272,2,4,1,1,5.106060606060606,0.2727272727272727,15,910,-573,1,0,0,68.18181818181817,1.134090909090909,1
0,8,169.01,537,301,7,16,9,236,12,1,4,1,1.7781456953642385,0.4117647058823529,9,4214,-3677,1,0,1,52.94117647058824,0.559635761589404,0
1,8,124.35,488,81,14,25,11,407,6,5,2,1,5.951219512195122,0.5384615384615384,11,1134,-646,1,0,1,42.30769230769231,1.5164634146341462,1
1,9,120.36,186,113,13,26,13,73,1,6,1,1,1.631578947368421,0.48148148148148145,13,1582,-1396,1,0,1,48.148148148148145,1.0557894736842106,0
0,8,63.18,100,158,21,28,7,-58,3,6,1,1,0.6289308176100629,0.7241379310344828,7,2212,-2112,1,0,1,24.137931034482758,0.3973584905660377,0
0,3,95.81,108,375,12,18,6,-267,10,5,4,1,0.2872340425531915,0.631578947368421,6,5250,-5142,1,0,1,31.57894736842105,0.25481382978723405,0
1,4,50.01,367,48,8,18,10,319,4,2,2,1,7.489795918367347,0.42105263157894735,10,672,-305,1,0,1,52.63157894736842,1.020612244897959,1
0,4,199.82,292,496,11,26,15,-204,11,5,4,1,0.5875251509054326,0.4074074074074074,15,6944,-6652,1,0,0,55.55555555555556,0.40205231388329976,0
0,0,59.33,359,271,14,19,5,88,1,6,1,2,1.3198529411764706,0.7,5,3794,-3435,1,0,1,25.0,0.21812499999999999,0
0,7,120.67,505,395,1,11,10,110,3,3,1,1,1.2752525252525253,0.08333333333333333,10,5530,-5025,1,0,1,83.33333333333334,0.3047222222222222,0
0,9,121.74,85,238,0,28,28,-153,7,2,3,1,0.35564853556485354,0.0,28,3332,-3247,1,0,0,96.55172413793103,0.5093723849372385,0
1,3,35.64,391,355,4,24,20,36,8,6,3,1,1.098314606741573,0.16,20,4970,-4579,1,0,0,80.0,0.1001123595505618,0
0,1,121.97,234,93,10,11,1,141,9,4,3,0,2.4893617021276597,0.8333333333333334,1,1302,-1068,1,0,1,8.333333333333332,1.2975531914893617,0
1,0,149.78,198,115,0,6,6,83,6,6,2,1,1.706896551724138,0.0,6,1610,-1412,1,0,1,85.71428571428571,1.291206896551724,0
0,0,179.5,354,270,4,5,1,84,6,6,2,0,1.3062730627306274,0.6666666666666666,1,3780,-3426,1,0,1,16.666666666666664,0.6623616236162362,0
0,3,185.0,60,59,5,11,6,1,8,0,3,1,1.0,0.4166666666666667,6,826,-766,1,0,1,50.0,3.0833333333333335,0
1,8,121.76,331,42,3,6,3,289,5,2,2,2,7.6976744186046515,0.42857142857142855,3,588,-257,1,0,1,42.857142857142854,2.8316279069767445,1
0,0,84.3,384,302,7,27,20,82,9,1,3,1,1.2673267326732673,0.25,20,4228,-3844,1,0,0,71.42857142857143,0.2782178217821782,0
1,0,166.36,515,62,17,22,5,453,3,1,1,2,8.174603174603174,0.7391304347826086,5,868,-353,1,0,1,21.73913043478261,2.6406349206349207,1
0,0,161.85,218,271,7,22,15,-53,6,4,2,1,0.8014705882352942,0.30434782608695654,15,3794,-3576,1,0,0,65.21739130434783,0.5950367647058823,0
0,7,168.9,68,446,2,7,5,-378,11,4,4,2,0.15212527964205816,0.25,5,6244,-6176,1,0,1,62.5,0.3778523489932886,0
1,4,192.03,221,484,12,18,6,-263,7,5,3,1,0.4556701030927835,0.631578947368421,6,6776,-6555,1,0,1,31.57894736842105,0.39593814432989693,0
0,6,25.15,541,52,25,26,1,489,5,3,2,0,10.20754716981132,0.9259259259259259,1,728,-187,1,0,1,3.7037037037037033,0.4745283018867924,1
1,5,184.69,423,58,5,20,15,365,9,4,3,1,7.169491525423729,0.23809523809523808,15,812,-389,1,0,0,71.42857142857143,3.1303389830508475,1
1,4,197.54,90,251,8,14,6,-161,10,4,4,1,0.35714285714285715,0.5333333333333333,6,3514,-3424,1,0,1,40.0,0.7838888888888889,0
1,0,134.28,273,492,0,5,5,-219,11,5,4,2,0.5537525354969574,0.0,5,6888,-6615,1,0,1,83.33333333333334,0.2723732251521298,0
1,1,182.78,75,434,5,6,1,-359,8,4,3,2,0.1724137931034483,0.7142857142857143,1,6076,-6001,1,0,1,14.285714285714285,0.420183908045977,0
0,4,78.11,576,104,4,9,5,472,10,2,4,2,5.485714285714286,0.4,5,1456,-880,1,0,1,50.0,0.7439047619047618,1
1,4,78.97,569,211,12,19,7,358,8,1,3,1,2.6839622641509435,0.6,7,2954,-2385,1,0,1,35.0,0.3725,0
1,5,110.17,225,407,4,12,8,-182,11,3,4,1,0.5514705882352942,0.3076923076923077,8,5698,-5473,1,0,1,61.53846153846154,0.27002450980392156,0
1,9,184.6,122,400,20,24,4,-278,1,0,1,2,0.30423940149625933,0.8,4,5600,-5478,1,0,1,16.0,0.46034912718204485,0
1,1,121.49,313,182,18,23,5,131,10,4,4,2,1.710382513661202,0.75,5,2548,-2235,1,0,1,20.833333333333336,0.663879781420765,0
0,2,112.48,444,376,11,21,10,68,2,5,1,1,1.1777188328912467,0.5,10,5264,-4820,1,0,1,45.45454545454545,0.2983554376657825,0
0,2,107.34,357,332,6,12,6,25,9,4,3,1,1.072072072072072,0.46153846153846156,6,4648,-4291,1,0,1,46.15384615384615,0.3223423423423423,0
1,1,152.56,125,34,14,23,9,91,10,2,4,1,3.5714285714285716,0.5833333333333334,9,476,-351,1,0,1,37.5,4.3588571428571425,0
1,4,168.59,435,217,3,11,8,218,4,1,2,1,1.9954128440366972,0.25,8,3038,-2603,1,0,1,66.66666666666666,0.773348623853211,0
1,4,21.72,484,247,0,7,7,237,1,5,1,1,1.9516129032258065,0.0,7,3458,-2974,1,0,1,87.5,0.08758064516129031,0
0,3,97.25,599,286,3,7,4,313,11,4,4,2,2.087108013937282,0.375,4,4004,-3405,1,0,1,50.0,0.33885017421602787,0
0,8,192.84,66,333,7,23,16,-267,7,5,3,1,0.19760479041916168,0.2916666666666667,16,4662,-4596,1,0,0,66.66666666666666,0.5773652694610778,0
0,1,49.63,440,184,15,18,3,256,9,6,3,2,2.3783783783783785,0.7894736842105263,3,2576,-2136,1,0,1,15.789473684210526,0.2682702702702703,0
1,8,177.11,68,73,2,12,10,-5,3,3,1,1,0.918918918918919,0.15384615384615385,10,1022,-954,1,0,1,76.92307692307693,2.3933783783783786,0
1,3,43.73,306,494,15,27,12,-188,1,0,1,1,0.6181818181818182,0.5357142857142857,12,6916,-6610,1,0,1,42.857142857142854,0.08834343434343433,0
0,6,194.61,54,229,1,10,9,-175,8,1,3,1,0.23478260869565218,0.09090909090909091,9,3206,-3152,1,0,1,81.81818181818183,0.8461304347826087,0
0,9,99.0,333,440,5,14,9,-107,11,6,4,1,0.7551020408163265,0.3333333333333333,9,6160,-5827,1,0,1,60.0,0.22448979591836735,0
1,2,144.38,253,236,5,13,8,17,7,2,3,1,1.0675105485232068,0.35714285714285715,8,3304,-3051,1,0,1,57.14285714285714,0.609198312236287,0
1,5,115.74,276,60,2,9,7,216,4,4,2,1,4.524590163934426,0.2,7,840,-564,1,0,1,70.0,1.8973770491803277,1
1,8,120.84,160,284,13,21,8,-124,3,4,1,1,0.5614035087719298,0.5909090909090909,8,3976,-3816,1,0,1,36.36363636363637,0.424,0
1,9,184.34,69,203,14,19,5,-134,12,4,4,2,0.3382352941176471,0.7,5,2842,-2773,1,0,1,25.0,0.9036274509803922,0
1,4,131.57,563,346,15,22,7,217,9,2,3,1,1.622478386167147,0.6521739130434783,7,4844,-4281,1,0,1,30.434782608695656,0.379164265129683,0
1,5,153.67,481,366,2,17,15,115,7,3,3,1,1.3106267029972751,0.1111111111111111,15,5124,-4643,1,0,0,83.33333333333334,0.4187193460490463,0
1,4,138.89,381,115,8,25,17,266,12,4,4,1,3.2844827586206895,0.3076923076923077,17,1610,-1229,1,0,0,65.38461538461539,1.1973275862068964,0
0,4,69.09,485,380,8,15,7,105,12,0,4,1,1.272965879265092,0.5,7,5320,-4835,1,0,1,43.75,0.18133858267716535,0
0,3,167.43,95,392,6,7,1,-297,1,5,1,2,0.24173027989821882,0.75,1,5488,-5393,1,0,1,12.5,0.4260305343511451,0
0,8,152.75,215,120,4,6,2,95,10,2,4,0,1.7768595041322315,0.5714285714285714,2,1680,-1465,1,0,1,28.57142857142857,1.262396694214876,0
0,0,95.39,397,299,16,19,3,98,3,0,1,2,1.3233333333333333,0.8,3,4186,-3789,1,0,1,15.0,0.3179666666666667,0
1,9,40.2,95,97,6,15,9,-2,10,0,4,1,0.9693877551020408,0.375,9,1358,-1263,1,0,1,56.25,0.4102040816326531,0
0,0,53.32,513,193,11,17,6,320,7,2,3,1,2.6443298969072164,0.6111111111111112,6,2702,-2189,1,0,1,33.33333333333333,0.27484536082474226,0
1,4,98.1,448,110,17,21,4,338,4,5,2,2,4.036036036036036,0.7727272727272727,4,1540,-1092,1,0,1,18.181818181818183,0.8837837837837837,1
1,6,27.72,305,256,7,21,14,49,4,0,2,1,1.1867704280155642,0.3181818181818182,14,3584,-3279,1,0,0,63.63636363636363,0.10785992217898832,0
0,7,172.46,578,281,16,27,11,297,5,3,2,1,2.049645390070922,0.5714285714285714,11,3934,-3356,1,0,1,39.285714285714285,0.6115602836879432,0
0,0,113.03,482,352,25,29,4,130,3,6,1,2,1.3654390934844192,0.8333333333333334,4,4928,-4446,1,0,1,13.333333333333334,0.3201983002832861,0
0,7,70.49,138,381,5,23,18,-243,6,3,2,1,0.3612565445026178,0.20833333333333334,18,5334,-5196,1,0,0,75.0,0.18452879581151832,0
1,7,158.64,236,175,3,10,7,61,1,0,1,1,1.3409090909090908,0.2727272727272727,7,2450,-2214,1,0,1,63.63636363636363,0.9013636363636363,0
1,5,130.34,351,303,1,28,27,48,11,6,4,1,1.1546052631578947,0.034482758620689655,27,4242,-3891,1,0,0,93.10344827586206,0.42875,0
1,1,124.92,213,499,9,24,15,-286,4,0,2,1,0.426,0.36,15,6986,-6773,1,0,0,60.0,0.24984,0
0,9,96.19,396,177,4,16,12,219,1,6,1,1,2.2247191011235956,0.23529411764705882,12,2478,-2082,1,0,1,70.58823529411765,0.5403932584269663,0
1,7,174.51,491,74,4,18,14,417,2,3,1,1,6.546666666666667,0.21052631578947367,14,1036,-545,1,0,0,73.68421052631578,2.3268,1
1,9,106.18,492,139,7,11,4,353,7,0,3,2,3.5142857142857142,0.5833333333333334,4,1946,-1454,1,0,1,33.33333333333333,0.7584285714285715,0
1,6,103.05,400,389,20,27,7,11,4,0,2,1,1.0256410256410255,0.7142857142857143,7,5446,-5046,1,0,1,25.0,0.2642307692307692,0
1,8,51.85,519,448,8,18,10,71,1,6,1,1,1.1559020044543429,0.42105263157894735,10,6272,-5753,1,0,1,52.63157894736842,0.11547884187082405,0
1,4,25.53,89,133,11,15,4,-44,6,4,2,2,0.664179104477612,0.6875,4,1862,-1773,1,0,1,25.0,0.1905223880597015,0
1,7,35.9,275,114,3,25,22,161,4,3,2,1,2.391304347826087,0.11538461538461539,22,1596,-1321,1,0,0,84.61538461538461,0.31217391304347825,0
0,6,55.71,514,480,0,17,17,34,11,6,4,1,1.0686070686070686,0.0,17,6720,-6206,1,0,0,94.44444444444444,0.11582120582120582,0
1,7,84.18,335,452,8,21,13,-117,6,3,2,1,0.739514348785872,0.36363636363636365,13,6328,-5993,1,0,1,59.09090909090909,0.18582781456953643,0
1,7,51.3,318,55,13,28,15,263,12,3,4,1,5.678571428571429,0.4482758620689655,15,770,-452,1,0,0,51.724137931034484,0.9160714285714285,1
1,4,127.9,580,440,0,5,5,140,5,6,2,2,1.3151927437641724,0.0,5,6160,-5580,1,0,1,83.33333333333334,0.29002267573696144,0
0,8,170.23,178,306,4,5,1,-128,3,0,1,2,0.5798045602605864,0.6666666666666666,1,4284,-4106,1,0,1,16.666666666666664,0.5544951140065146,0
1,4,81.3,165,463,5,6,1,-298,8,3,3,2,0.35560344827586204,0.7142857142857143,1,6482,-6317,1,0,1,14.285714285714285,0.1752155172413793,0
1,3,67.07,549,202,16,24,8,347,8,5,3,1,2.7044334975369457,0.64,8,2828,-2279,1,0,1,32.0,0.3303940886699507,0
1,5,45.53,258,181,7,18,11,77,6,4,2,1,1.4175824175824177,0.3684210526315789,11,2534,-2276,1,0,1,57.89473684210527,0.2501648351648352,0
1,3,187.39,186,258,9,23,14,-72,12,5,4,1,0.7181467181467182,0.375,14,3612,-3426,1,0,0,58.333333333333336,0.7235135135135135,0
0,0,117.38,141,355,13,20,7,-214,11,3,4,1,0.3960674157303371,0.6190476190476191,7,4970,-4829,1,0,1,33.33333333333333,0.3297191011235955,0
1,5,63.6,593,143,4,10,6,450,9,0,3,1,4.118055555555555,0.36363636363636365,6,2002,-1409,1,0,1,54.54545454545454,0.44166666666666665,1
1,5,99.67,319,65,6,7,1,254,6,5,2,0,4.833333333333333,0.75,1,910,-591,1,0,1,12.5,1.5101515151515152,1
0,0,95.5,454,73,13,16,3,381,11,5,4,2,6.135135135135135,0.7647058823529411,3,1022,-568,1,0,1,17.647058823529413,1.2905405405405406,1
0,6,151.68,53,77,6,7,1,-24,9,3,3,2,0.6794871794871795,0.75,1,1078,-1025,1,0,1,12.5,1.9446153846153846,0
0,8,51.84,581,162,8,19,11,419,9,5,3,1,3.5644171779141103,0.4,11,2268,-1687,1,0,1,55.00000000000001,0.31803680981595095,0
1,5,114.48,363,426,2,19,17,-63,5,4,2,1,0.8501170960187353,0.1,17,5964,-5601,1,0,0,85.0,0.26810304449648714,0
0,9,172.42,420,451,3,26,23,-31,3,4,1,1,0.9292035398230089,0.1111111111111111,23,6314,-5894,1,0,0,85.18518518518519,0.3814601769911504,0
0,8,44.24,138,210,4,17,13,-72,2,5,1,1,0.6540284360189573,0.2222222222222222,13,2940,-2802,1,0,1,72.22222222222221,0.20966824644549764,0
0,7,136.31,299,200,7,13,6,99,1,3,1,1,1.4875621890547264,0.5,6,2800,-2501,1,0,1,42.857142857142854,0.6781592039800995,0
0,1,157.81,376,470,5,18,13,-94,9,4,3,1,0.7983014861995754,0.2631578947368421,13,6580,-6204,1,0,1,68.42105263157895,0.33505307855626326,0
0,9,25.06,353,84,1,15,14,269,1,4,1,1,4.152941176470589,0.0625,14,1176,-823,1,0,0,87.5,0.2948235294117647,1
1,1,44.22,168,450,15,20,5,-282,12,1,4,2,0.37250554323725055,0.7142857142857143,5,6300,-6132,1,0,1,23.809523809523807,0.09804878048780488,0
1,7,69.9,376,107,4,6,2,269,1,0,1,0,3.4814814814814814,0.5714285714285714,2,1498,-1122,1,0,1,28.57142857142857,0.6472222222222223,0
1,5,178.61,472,97,8,10,2,375,9,4,3,0,4.816326530612245,0.7272727272727273,2,1358,-886,1,0,1,18.181818181818183,1.8225510204081634,1
1,9,146.46,64,149,0,6,6,-85,12,4,4,1,0.4266666666666667,0.0,6,2086,-2022,1,0,1,85.71428571428571,0.9764,0
1,9,131.22,415,106,0,6,6,309,3,5,1,1,3.878504672897196,0.0,6,1484,-1069,1,0,1,85.71428571428571,1.226355140186916,0
0,5,154.83,77,145,5,16,11,-68,5,0,2,1,0.5273972602739726,0.29411764705882354,11,2030,-1953,1,0,1,64.70588235294117,1.0604794520547947,0
0,4,121.67,527,231,1,14,13,296,1,0,1,1,2.271551724137931,0.06666666666666667,13,3234,-2707,1,0,1,86.66666666666667,0.5244396551724138,0
0,5,62.27,594,46,15,24,9,548,7,4,3,1,12.638297872340425,0.6,9,644,-50,1,0,1,36.0,1.3248936170212766,1
1,7,126.16,78,342,9,24,15,-264,9,6,3,1,0.22740524781341107,0.36,15,4788,-4710,1,0,0,60.0,0.3678134110787172,0
0,3,129.86,280,107,9,15,6,173,10,1,4,1,2.5925925925925926,0.5625,6,1498,-1218,1,0,1,37.5,1.2024074074074076,0
1,1,138.72,503,187,6,21,15,316,5,3,2,1,2.675531914893617,0.2727272727272727,15,2618,-2115,1,0,0,68.18181818181817,0.737872340425532,0
1,2,129.02,102,167,15,21,6,-65,4,0,2,1,0.6071428571428571,0.6818181818181818,6,2338,-2236,1,0,1,27.27272727272727,0.7679761904761906,0
0,2,91.84,181,320,23,28,5,-139,4,0,2,2,0.5638629283489096,0.7931034482758621,5,4480,-4299,1,0,1,17.24137931034483,0.28610591900311527,0
1,4,84.79,235,45,18,19,1,190,3,5,1,0,5.108695652173913,0.9,1,630,-395,1,0,1,5.0,1.8432608695652175,1
0,4,126.2,573,323,5,18,13,250,12,3,4,1,1.7685185185185186,0.2631578947368421,13,4522,-3949,1,0,1,68.42105263157895,0.38950617283950617,0
0,7,147.7,86,379,0,10,10,-293,9,4,3,1,0.22631578947368422,0.0,10,5306,-5220,1,0,1,90.9090909090909,0.38868421052631574,0
0,5,147.06,470,189,2,9,7,281,9,4,3,1,2.473684210526316,0.2,7,2646,-2176,1,0,1,70.0,0.774,0
1,4,69.05,278,286,6,22,16,-8,7,0,3,1,0.9686411149825784,0.2608695652173913,16,4004,-3726,1,0,0,69.56521739130434,0.24059233449477352,0
0,4,98.13,58,475,2,23,21,-417,3,1,1,1,0.12184873949579832,0.08333333333333333,21,6650,-6592,1,0,0,87.5,0.20615546218487393,0
1,0,30.02,380,378,20,26,6,2,11,6,4,1,1.0026385224274406,0.7407407407407407,6,5292,-4912,1,0,1,22.22222222222222,0.0792084432717678,0
0,5,95.26,481,368,3,28,25,113,3,0,1,1,1.3035230352303524,0.10344827586206896,25,5152,-4671,1,0,0,86.20689655172413,0.2581571815718157,0
0,2,49.89,66,424,8,10,2,-358,2,4,1,2,0.15529411764705883,0.7272727272727273,2,5936,-5870,1,0,1,18.181818181818183,0.11738823529411765,0
1,1,33.57,159,434,6,14,8,-275,10,3,4,1,0.36551724137931035,0.4,8,6076,-5917,1,0,1,53.333333333333336,0.07717241379310345,0
0,8,31.68,559,186,16,25,9,373,6,0,2,1,2.9893048128342246,0.6153846153846154,9,2604,-2045,1,0,1,34.61538461538461,0.16941176470588235,0
0,7,188.16,302,399,0,25,25,-97,7,6,3,1,0.755,0.0,25,5586,-5284,1,0,0,96.15384615384616,0.4704,0
0,1,46.8,555,166,3,6,3,389,6,0,2,2,3.3233532934131738,0.42857142857142855,3,2324,-1769,1,0,1,42.857142857142854,0.2802395209580838,0
1,9,89.88,378,422,4,8,4,-44,5,4,2,2,0.8936170212765957,0.4444444444444444,4,5908,-5530,1,0,1,44.44444444444444,0.2124822695035461,0
1,6,184.65,197,389,7,13,6,-192,10,2,4,1,0.5051282051282051,0.5,6,5446,-5249,1,0,1,42.857142857142854,0.4734615384615385,0
1,9,185.98,400,230,0,5,5,170,4,2,2,2,1.7316017316017316,0.0,5,3220,-2820,1,0,1,83.33333333333334,0.8051082251082251,0
0,0,115.89,128,212,4,18,14,-84,7,2,3,1,0.6009389671361502,0.21052631578947367,14,2968,-2840,1,0,0,73.68421052631578,0.5440845070422535,0
0,4,89.36,525,102,2,20,18,423,7,4,3,1,5.097087378640777,0.09523809523809523,18,1428,-903,1,0,0,85.71428571428571,0.8675728155339806,1
0,9,164.69,319,259,5,7,2,60,6,1,2,2,1.226923076923077,0.625,2,3626,-3307,1,0,1,25.0,0.6334230769230769,0
0,7,94.78,332,314,1,17,16,18,9,6,3,1,1.053968253968254,0.05555555555555555,16,4396,-4064,1,0,0,88.88888888888889,0.3008888888888889,0
1,4,146.13,331,320,12,19,7,11,6,5,2,1,1.0311526479750779,0.6,7,4480,-4149,1,0,1,35.0,0.45523364485981305,0
1,5,51.51,347,270,21,22,1,77,2,6,1,2,1.2804428044280443,0.9130434782608695,1,3780,-3433,1,0,1,4.3478260869565215,0.19007380073800736,0
1,2,149.75,245,109,3,7,4,136,3,0,1,2,2.227272727272727,0.375,4,1526,-1281,1,0,1,50.0,1.3613636363636363,0
0,5,197.64,234,299,14,26,12,-65,2,2,1,1,0.78,0.5185185185185185,12,4186,-3952,1,0,1,44.44444444444444,0.6587999999999999,0
1,8,94.61,339,78,2,17,15,261,3,4,1,1,4.291139240506329,0.1111111111111111,15,1092,-753,1,0,0,83.33333333333334,1.1975949367088607,1
1,8,60.89,299,460,7,13,6,-161,3,4,1,1,0.648590021691974,0.5,6,6440,-6141,1,0,1,42.857142857142854,0.1320824295010846,0
1,2,185.72,361,288,4,6,2,73,1,3,1,2,1.2491349480968859,0.5714285714285714,2,4032,-3671,1,0,1,28.57142857142857,0.6426297577854672,0
0,2,33.36,450,239,4,5,1,211,7,4,3,0,1.875,0.6666666666666666,1,3346,-2896,1,0,1,16.666666666666664,0.13899999999999998,0
1,4,112.49,524,459,6,7,1,65,10,3,4,2,1.1391304347826088,0.75,1,6426,-5902,1,0,1,12.5,0.24454347826086956,0
0,5,70.23,409,308,14,21,7,101,4,3,2,1,1.3236245954692556,0.6363636363636364,7,4312,-3903,1,0,1,31.818181818181817,0.22728155339805828,0
0,0,147.87,350,56,8,16,8,294,6,0,2,1,6.140350877192983,0.47058823529411764,8,784,-434,1,0,1,47.05882352941176,2.5942105263157895,1
